lang
en
sw
en
en
hi
hi
en
en
en
en
en
en
en
en
en
en
hi
en
de
en
en
en
en
en
en
en
hi
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
hi
tr
en
en
en
en
en
en
en
en
en
en
pt
nl
es
en
en
hi
en
nl
pt
en
hi
en
nl
sw
en
ru
en
en
hi
en
en
en
en
en
de
en
en
hi
en
en
en
sw
nl
en
en
en
en
en
en
en
en
en
zh
en
nl
es
en
en
en
en
en
en
en
en
hi
nl
nl
en
en
tr
en
en
en
en
pt
it
en
en
en
en
en
en
pt
en
en
en
hi
en
en
ur
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
hi
en
en
en
sw
en
en
en
en
hi
en
en
it
hi
en
en
en
sw
en
en
ur
en
en
de
en
hi
hi
en
hi
en
en
sw
en
nl
sw
hi
en
en
en
en
en
ru
en
en
en
en
en
ur
en
en
en
en
en
en
en
en
en
en
en
hi
en
en
en
en
en
nl
tr
en
en
en
en
en
en
en
en
en
en
sw
en
en
en
en
en
en
en
es
en
hi
tr
hi
en
en
en
en
en
en
en
en
en
en
en
hi
en
en
sw
en
en
en
hi
en
en
en
en
en
en
en
en
en
en
en
en
en
en
hi
en
en
en
en
en
en
en
hi
en
en
hi
en
es
en
en
en
en
sw
en
en
hi
en
hi
en
sw
en
en
tr
nl
en
en
tr
en
en
en
en
en
en
ur
en
en
en
en
en
en
sw
en
sw
en
en
nl
en
en
en
es
sw
en
it
en
en
hi
en
en
en
en
en
en
hi
en
en
hi
en
en
en
en
it
hi
en
es
en
hi
en
en
en
tr
en
en
pt
en
en
en
en
en
en
en
sw
en
en
en
hi
en
en
en
en
en
en
en
hi
en
en
th
en
fr
en
en
en
ur
en
en
de
sw
en
en
ur
en
en
en
en
en
en
en
en
hi
en
it
en
en
en
en
en
en
hi
en
en
nl
en
en
en
en
en
en
en
hi
en
en
en
en
fr
en
en
en
en
nl
sw
en
en
en
en
en
en
ur
hi
en
en
en
en
hi
en
en
en
en
en
en
en
en
en
en
en
hi
en
en
es
en
en
en
en
en
pl
en
en
en
en
en
en
en
en
en
en
en
hi
en
it
en
ur
en
en
en
en
en
en
sw
en
en
zh
es
en
en
ur
en
en
en
en
en
en
en
en
it
en
en
en
en
en
en
en
en
en
en
en
hi
nl
en
en
en
en
en
ur
ur
en
hi
it
en
en
ur
en
en
hi
en
en
sw
en
fr
en
en
en
en
hi
en
en
en
ur
en
fr
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
ur
fr
en
sw
en
sw
en
en
en
en
ur
en
en
en
en
en
en
en
en
en
en
en
en
ur
en
en
en
en
en
en
en
hi
en
en
en
en
hi
en
en
tr
en
en
en
en
hi
en
en
en
it
en
en
en
en
en
en
en
en
en
sw
en
en
en
en
en
en
en
sw
en
en
en
en
hi
en
en
en
en
it
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
tr
it
en
en
en
it
ur
en
en
en
en
en
en
en
tr
en
en
en
hi
en
en
en
en
en
en
en
en
en
en
en
sw
hi
en
en
en
en
en
en
en
en
en
ur
en
nl
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
hi
en
en
en
sw
en
en
en
en
it
it
en
en
en
en
en
en
en
en
en
en
en
en
ur
en
en
en
en
en
en
en
en
sw
en
en
en
en
en
nl
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
it
en
hi
ur
en
en
en
en
en
en
en
en
tr
en
en
en
en
ja
en
en
en
en
nl
en
en
en
en
it
en
en
en
en
en
nl
en
en
it
ur
en
en
en
en
en
en
en
en
en
en
en
en
fr
it
en
en
en
en
en
es
fr
en
tr
en
hi
en
it
en
en
en
en
hi
fr
sw
en
sw
en
en
en
fr
en
tr
tr
en
en
en
es
en
en
en
en
en
en
en
en
es
en
sw
en
en
en
es
en
en
hi
hi
en
en
en
hi
en
en
en
en
ur
en
en
es
pt
en
sw
en
en
sw
en
en
en
en
nl
en
ur
en
en
en
en
en
en
tr
fr
de
en
en
en
en
en
en
en
en
hi
sw
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
sw
en
en
nl
en
en
en
en
en
en
en
en
en
en
en
it
en
ur
en
en
en
en
en
en
nl
en
en
pt
en
it
en
en
en
en
en
en
es
en
en
it
en
en
en
en
en
en
en
en
en
en
it
en
fr
es
en
en
en
en
en
tr
ja
en
ja
en
it
en
en
en
en
hi
sw
en
en
en
en
en
nl
en
fr
hi
ar
en
nl
en
en
sw
en
en
en
en
en
en
hi
fr
tr
en
en
en
en
en
hi
it
en
hi
en
bg
en
en
hi
ur
it
en
en
en
en
en
en
en
en
en
en
en
ur
en
en
en
it
en
hi
en
en
en
ur
sw
hi
en
en
en
en
en
en
en
en
tr
en
en
en
ar
en
en
en
en
en
hi
pt
en
en
en
en
nl
en
en
hi
en
en
es
en
sw
en
en
sw
en
en
hi
en
en
en
en
en
en
en
en
en
en
en
en
en
hi
fr
en
es
it
en
en
en
en
en
en
ur
en
en
en
ur
en
en
hi
pt
en
fr
en
en
en
en
en
hi
en
en
fr
en
ja
en
en
en
en
en
tr
en
en
hi
en
en
en
en
en
en
en
en
en
hi
en
en
en
fr
it
en
en
sw
en
en
en
hi
en
en
en
ur
en
en
sw
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
tr
hi
sw
en
sw
de
hi
nl
en
fr
en
ur
en
en
en
en
en
it
sw
de
en
en
nl
nl
en
en
en
en
en
en
en
en
en
en
en
en
sw
en
en
en
en
it
en
en
en
tr
en
en
en
en
en
en
ur
en
en
en
en
en
it
en
en
it
en
en
en
hi
en
en
en
ur
en
en
en
en
en
en
en
hi
en
it
en
sw
en
hi
en
en
en
en
en
hi
es
en
nl
en
en
en
hi
nl
en
hi
en
en
ur
en
hi
en
en
en
en
en
en
ur
es
hi
en
sw
en
en
it
sw
en
en
en
en
en
en
en
en
en
de
en
en
en
fr
en
hi
en
en
en
de
en
en
fr
en
en
hi
en
en
it
en
en
en
hi
hi
en
en
en
en
hi
ur
en
en
nl
es
en
en
de
en
en
hi
it
it
ur
en
en
en
en
ur
en
hi
sw
en
sw
en
en
en
sw
en
nl
en
fr
en
en
en
en
en
en
en
en
it
en
nl
en
en
tr
en
en
en
en
en
en
en
en
fr
en
en
en
en
en
pt
en
en
en
en
nl
sw
nl
en
tr
en
it
fr
en
ur
nl
en
de
sw
en
en
en
en
en
en
en
en
en
en
en
en
es
en
en
en
ur
ur
en
en
en
en
nl
en
de
en
en
en
en
en
fr
en
en
en
en
it
en
ur
en
it
ur
sw
en
en
en
en
en
en
tr
fr
en
en
hi
en
en
en
en
en
en
en
en
en
tr
en
en
en
en
en
es
ur
sw
en
en
en
sw
en
en
en
en
hi
sw
en
en
it
en
en
en
tr
hi
it
nl
en
fr
es
en
en
en
en
fr
en
en
en
en
en
en
en
fr
en
en
en
en
de
it
sw
en
en
fr
en
en
en
it
it
en
en
hi
en
en
fr
en
en
sw
en
en
nl
en
en
zh
sw
en
en
en
en
en
it
sw
en
en
tr
nl
en
en
en
en
en
en
en
en
en
it
en
en
en
en
en
en
fr
en
nl
en
nl
ur
en
en
en
en
it
en
ja
en
en
it
en
nl
hi
tr
ru
en
en
ur
en
en
sw
de
en
en
en
en
it
de
en
en
en
zh
en
en
en
en
en
en
en
en
en
en
tr
fr
fr
en
tr
en
nl
en
en
en
en
de
en
en
en
es
en
de
en
en
tr
en
sw
en
en
en
en
en
en
es
hi
de
en
fr
en
en
en
tr
en
en
en
nl
fr
hi
en
en
en
en
fr
de
en
en
en
en
en
ur
en
de
en
en
hi
en
en
en
fr
en
en
en
en
en
en
sw
fr
it
en
en
en
en
en
en
it
en
en
en
fr
en
it
en
en
en
en
en
en
en
en
fr
en
en
fr
it
en
en
en
en
en
it
en
en
sw
fr
en
en
en
en
en
de
en
en
de
en
de
nl
en
en
en
en
en
en
en
en
en
en
en
de
nl
en
sw
fr
en
en
en
es
en
en
en
en
en
fr
en
en
en
fr
en
en
sw
en
en
it
nl
en
en
nl
it
zh
en
pt
en
fr
en
en
pl
en
en
en
en
nl
en
en
en
it
it
en
en
nl
en
en
en
sw
ja
ja
bg
it
en
nl
nl
hi
en
en
it
fr
en
en
en
en
ja
en
en
en
en
nl
sw
en
en
en
en
en
en
nl
en
en
en
ur
en
de
de
nl
en
de
fr
en
fr
en
en
nl
es
en
en
en
en
de
en
en
en
en
en
en
ur
it
sw
en
en
fr
en
en
es
it
en
en
en
en
en
en
it
en
en
en
en
en
en
fr
en
en
ru
en
en
en
en
en
en
en
tr
hi
en
en
en
en
en
de
en
pl
pl
en
ur
fr
en
de
fr
sw
en
en
de
en
en
en
ur
en
en
en
en
en
de
en
en
nl
de
hi
en
en
en
hi
en
ur
en
de
nl
hi
en
en
en
ur
de
en
en
hi
de
fr
en
de
en
en
nl
tr
hi
fr
en
de
el
ur
en
en
it
en
en
en
en
en
hi
nl
zh
en
en
nl
en
en
en
en
en
en
sw
en
en
en
en
en
en
en
en
en
ar
en
en
en
en
en
fr
tr
en
ur
sw
es
en
en
en
en
en
en
en
en
en
en
en
en
fr
ur
en
de
hi
ur
en
en
en
en
fr
en
en
en
nl
en
en
de
en
sw
en
en
en
en
nl
de
en
en
en
fr
de
de
es
en
tr
en
sw
en
en
en
en
it
en
en
sw
pt
en
en
en
en
en
ur
en
en
it
en
en
en
en
en
en
sw
en
fr
hi
es
sw
en
en
ur
en
en
tr
en
nl
it
en
en
nl
tr
en
de
en
it
fr
en
it
en
de
tr
en
it
en
en
en
it
it
en
en
el
de
de
en
en
en
de
en
en
en
en
en
en
es
en
es
de
en
en
en
en
sw
en
it
en
nl
en
ur
en
de
de
en
en
en
en
en
de
de
en
en
fr
en
hi
en
en
en
en
de
it
en
en
en
en
en
de
de
nl
en
ur
en
en
en
pt
sw
ru
en
it
es
en
it
en
en
en
de
en
fr
en
de
en
en
sw
en
en
it
en
en
fr
it
en
en
it
sw
en
de
en
en
de
nl
en
pt
de
en
es
ur
it
en
en
en
es
en
en
en
es
hi
fr
en
sw
en
en
it
en
en
de
en
it
pt
fr
en
en
en
nl
en
en
it
nl
it
it
fr
hi
en
en
en
fr
it
en
en
nl
en
en
de
en
en
en
en
en
en
en
en
de
en
en
en
en
sw
de
en
en
en
en
en
en
en
tr
sw
en
en
de
en
sw
it
en
en
tr
en
en
en
ur
nl
en
sw
en
en
en
it
en
es
it
es
sw
bg
de
en
en
nl
nl
en
en
es
de
en
en
en
hi
en
en
de
it
en
en
en
ar
en
en
en
en
en
it
de
en
en
en
en
en
pl
en
en
en
en
en
en
en
fr
en
en
en
hi
en
en
en
nl
en
en
en
fr
de
en
de
ja
ur
en
en
fr
en
en
en
en
de
nl
tr
en
en
hi
nl
en
it
en
en
en
de
it
it
it
en
en
es
en
en
en
en
en
en
en
en
it
en
de
en
nl
en
en
ur
en
en
en
en
en
en
tr
en
en
en
en
en
it
en
en
nl
en
en
en
en
en
nl
en
en
en
en
en
en
en
en
hi
en
fr
en
en
en
en
fr
en
en
en
en
fr
en
en
en
en
en
en
fr
en
en
en
tr
en
sw
en
en
it
tr
fr
en
nl
tr
it
ur
pl
de
zh
de
tr
el
de
tr
en
en
en
en
en
en
de
en
en
en
ur
en
en
nl
sw
de
fr
en
en
de
de
it
sw
en
tr
tr
es
it
en
sw
en
en
en
en
it
en
fr
en
en
it
it
hi
en
it
en
en
it
en
it
ar
en
en
tr
nl
ur
en
en
nl
en
en
tr
en
en
en
fr
en
fr
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
it
en
en
sw
it
it
pl
en
en
it
nl
hi
en
tr
hi
fr
sw
fr
en
en
en
en
nl
sw
en
en
de
en
nl
en
en
en
tr
en
hi
en
de
nl
en
nl
hi
en
hi
de
nl
tr
en
sw
tr
tr
fr
de
en
nl
en
en
en
tr
en
hi
en
en
tr
fr
en
tr
tr
en
sw
hi
it
ur
en
ur
de
hi
en
en
hi
en
nl
sw
de
tr
ar
es
en
en
en
hi
it
it
en
it
it
de
hi
en
de
nl
en
hi
en
de
en
hi
ur
en
ur
en
tr
en
de
hi
en
en
it
hi
nl
nl
en
en
en
sw
fr
ur
en
hi
en
en
en
en
it
tr
en
ur
en
es
tr
tr
en
en
en
fr
en
ur
en
hi
hi
en
en
en
fr
hi
en
en
fr
en
ja
en
tr
nl
it
th
it
it
it
en
hi
de
en
en
tr
it
en
en
en
en
en
en
pt
de
en
en
pt
en
ur
en
de
hi
nl
tr
sw
hi
en
it
en
es
en
en
en
en
de
tr
tr
en
en
es
it
en
it
en
en
en
en
it
it
en
en
el
en
hi
hi
it
sw
it
it
en
en
en
de
nl
hi
de
de
fr
en
hi
en
pl
en
en
en
en
en
de
hi
en
it
en
tr
ur
en
en
en
en
en
tr
fr
fr
tr
en
en
ur
tr
ur
en
th
en
en
tr
en
tr
nl
tr
fr
hi
en
en
pt
en
it
en
nl
hi
el
pt
en
es
en
en
en
sw
en
nl
fr
en
en
en
en
en
es
en
en
en
en
ur
tr
tr
en
tr
tr
en
en
en
en
de
en
en
en
en
en
en
hi
it
en
sw
fr
en
en
en
it
en
fr
en
en
en
en
en
en
fr
en
it
fr
en
es
tr
nl
hi
en
nl
en
en
hi
en
en
ur
fr
en
en
en
tr
en
en
en
nl
sw
en
en
en
hi
en
tr
en
en
fr
it
fr
en
en
en
en
en
fr
nl
fr
en
en
en
nl
en
en
en
de
en
en
en
fr
de
pl
en
tr
ar
fr
de
en
en
en
tr
de
de
en
it
de
en
en
es
fr
en
en
en
en
fr
es
en
hi
pt
en
en
en
it
sw
it
en
en
ur
en
es
it
en
en
fr
it
en
fr
fr
en
en
en
en
en
en
en
nl
en
en
en
en
nl
de
sw
en
en
en
en
en
nl
en
hi
en
en
en
fr
en
en
nl
it
sw
en
fr
tr
en
pt
it
en
en
fr
en
fr
en
en
fr
en
en
sw
bg
en
sw
fr
en
en
en
en
en
de
nl
en
en
en
de
de
en
fr
en
de
de
nl
en
en
en
de
en
en
it
en
en
en
de
nl
en
es
hi
en
it
en
es
en
it
en
nl
en
en
ur
nl
fr
en
nl
en
en
sw
en
en
hi
en
fr
en
fr
en
en
en
de
tr
fr
en
en
en
en
pt
en
en
en
es
en
nl
en
pl
en
en
en
en
en
en
en
nl
en
en
fr
fr
nl
en
en
nl
tr
en
nl
en
it
nl
en
it
en
en
en
de
de
en
en
en
en
en
it
en
en
fr
sw
en
nl
en
en
en
de
en
en
en
sw
en
fr
sw
en
en
it
en
en
en
en
en
tr
hi
en
en
fr
en
en
en
en
en
en
de
pl
de
en
ur
en
ja
nl
en
en
en
en
en
en
en
en
fr
it
en
en
en
en
de
en
fr
en
en
ur
nl
en
en
en
en
de
en
en
de
en
tr
en
en
en
en
en
en
en
es
en
en
en
en
en
sw
ur
fr
en
en
en
en
en
it
ur
en
es
en
es
en
de
de
tr
it
